561586,B001M08XPG,A1AH6JS8G857AA,Global Mama,0,0,4,1244678400,Great for kids,"Great, high quality, organic apple sauce for kids with no added suger. My kids really go through this, they eat one per day eat (2 of them) and it is so much cheaper than the grocery store to have the packets on hand and in bulk via Amazon subscribe and save."
561587,B001M08XPG,A2USC9D6HNKKJ2,"B. Jackson Shennan ""bloomsbury157""",0,0,5,1238716800,Grocery Items from Amazon,I sent my mother (and sister) this product.<br />Amazon has a wonderful range of Organic products.<br />They loved this applesauce.I would recommend<br />that people try this product. Plus the subscribe & save<br />facility provides great savings.
561588,B001M08XPG,APRWYP7GZEFUD,Elizabeth Marcais,0,1,3,1245974400,Love the product not the packing,"I bought this product through amazon, because its not easy to get organic travel size applesauce where I live. I love the product. My package came damaged I believe due to not enough packing materiel around the sauces.  I called amazon and they took care of it quickly and are sending me another one. Very pleased with Amazon's customer service. I would order again."
561589,B000MXTJ4S,A391VB8TEGVB5C,Pamela,0,0,5,1300147200,Amazing Multi Purpose Spice Blend!!!,"This is a fantastic all purpose spice blend. Each box comes with a 3.5 ouch pouch of the Tandoori spice mixture which goes a very long way. I did try to make it per the instructions for making the Chicken Masala but found it a bit too much spice all over the meat. However, I have discovered a perfect use for it. We toss it into vegetables that we roast in the oven. I've used it to coat and toast assorted nuts for snacks. It's rich, smokey and wonderfully flavorful. You can make it as heavy or light as you wish. Basic recipe..veggies scrubbed and chopped in 1 inch chunks: 3 large regular potatoes,3 large sweet potatoes, 2 onions, 1# bag baby carrots, 1 large bunch fresh broccoli in pieces. This is my favorite mixture. I then toss all the veggies in a huge bowl with some sea salt, olive oil and about 2-4 Tablespoons of the spice mixture depending on the heat you want. It's not very spicy but a little does go a long way. Once all tossed and coated, on a large oiled baking sheet, I bake at 425 degrees for about 25 minutes, stir with a spatula and continue roasting until done...depending on thickness of veggies, it could take another 25 or more. This is FANTASTIC! You can use these veggies for pita pockets, with tortillas and eggs for breakfast burritos or even alone as a side dish. When our favorite Indian grocery store closed, I panicked and found this online so I could have a backstock. The best thing about getting a case of 12 is that there is enough to share and plenty for backstock. After roasting assorted nuts and seeds for salads, I shared them with a coworker who is also now hooked. For an interesting all purpose seasoning, this is top notch. <a href=""http://www.amazon.com/gp/product/B000MXTJ4S"">Badshah Masala, Tandoori Chicken, 3.5-Ounce Box (Pack of 12)</a>"
561590,B007R0QX34,AQF0QPRUM53WC,"William H. Willis ""Wolf Moon HP""",0,0,5,1343001600,Unique blend of flavors,"This blend of cocoa and chile flavors is reminiscent of a Mexican mol&eacute; sauce (one of my favorite flavors).  I have used this spice blend in everything from meats to omelettes, and highly recommend it.  A liberal sprinkling in my beaten eggs, then filling the omelette with a nice amount of mild cheese, makes a wonderful meal, especially at breakfast time."
561591,B000JSQDGS,A2B4JENE1Q6JK9,"Linda Hunt ""for a better world""",2,2,5,1236124800,Brooke Bond Taj Mahal Tea,"<a href=""http://www.amazon.com/gp/product/B000JSQDGS"">Taj Mahal Tea 450g</a><br />Last fall I had opportunity to travel to Assam, India.  While there, I purchased several boxes of this Brooke Bond TAJ MAHAL tea....in both the bags and the loose tea.  I must say that this is truly the BEST tea to ever pass through my lips in my entire life!  And while the bags were convenient, truthfully, I prefer the loose tea.  It doesn't take much to make a beautiful pot of tea ~ hot or cold!"
561592,B000JSQDGS,A3TKHZ744E55OY,M. Velez,1,1,5,1295395200,only tea I could ever drink,"I must admit, in my culture we don't drink tea at all. But when I moved to the states, I lived with 5 girls from different parts of the world and all of them drank tea. I tried it all and force my self to drink it, since I needed something to keep me warm in this place. Not until I had my friends chai. Oh lord, its so delicious!!! I got my parents hooked and my boyfriend and I only drink this tea at home. I boil water, milk, a lil of ginger and the loose leaf tea altogether, then I drain at the end with a very fine drainer. Absolutely delicious. It makes you feel so good and warm. We LOVE it!!! I like both the Taj Mahal and the Red Label."
561593,B000JSQDGS,A3V3VJ4T8W3WUN,A Miller,1,1,2,1294358400,tea dust,I agree that this tea is great tasting but you are better off buying the tea bags.  I thought the package would contain little tea leaves but instead its more like coarse sand.  No matter how fine my tea strainer my mug is always full of tiny tea dust.  Very frustrating!
561594,B000JSQDGS,A2B82ZVDJBPSSI,Mia Blackie,0,0,5,1288828800,Delightful and Pleasing,Tea is very delightful and pleasing ... My husband is from India and he was happy to have a taste of home...
561595,B000JSQDGS,A2PSJ9RMHDN4TG,"C. Woods ""andsewon""",0,0,5,1251244800,"Rich, full flavor",We've been drinking Taj Mahal tea for many years.  My husband found out about it when he worked with a fellow from India.  We've been hooked on it ever since.  It is delicious either hot or cold.  It makes the very best iced tea that I've ever had.  We get compliments from everyone who tries it.
561596,B0006VB3SQ,A3U3X4YWI73BTJ,"Kaneonapua ""the dog lady""",8,8,4,1186876800,Good entertainment for power chewers,I use these combined with the large Everlasting Treat Ball. My pit mix is occupied with this combination for about an hour to 45 minutes.  The German Shepherd is busy for almost 2 hours. There are other vendors on Amazon who sell this item and are worth checking out
561597,B0006VB3SQ,AM4QNB3DWOXKE,PLRBro,8,8,3,1170720000,Great idea but overpriced,"The Everlasting Treats are best combined with the Everlasting Treat Ball.  This is a great concept to keep dogs occupied, give them something to chew on,etc. but the Triple Crown products are overpriced."
561598,B0006VB3SQ,AB86CGCGSKQ0K,Donna R,6,6,1,1323561600,Be Careful!! Made in China,My bull terrier loved this toy. It's long lasting and the only toy that my dog didn't destroy in 10 minutes. I thought it was great until he came down with a fever and intense diarrhea and a low grade fever after getting a piece of it out of the toy.  The vet said that it was recalled a few years back but couldn't find out why. She said to stay away from any pet things made in China as there are no regulations on the making of them.  I won't be giving them to my dog - please be warned and make an informed decision before buying it.
561599,B0006VB3SQ,A3HHCE4LZQ29NH,Judith,4,4,2,1316822400,not for indoor use,My dog loved the treat but I now have stains all over my house from the product.  I recommend that this be used only outdoors.
561600,B0006VB3SQ,A37GFKV81AL1VF,D. Miyao,4,4,3,1243987200,My dog loved these but they are far from everlasting.,"I have a 1 year old lab/australian shepard mix, 65 pounds, and she tore through the Everlasting treat in 5 minutes.  She liked both the beef and the liver flavors, but I was expecting more from this treat.  I figured the treat would at least last an hour.  I still like to give this treat to my dog because it breaks into small pieces versus a rawhide bone that can tear into large pieces and cause choking or digestion problems.  Ordering the treats save about 40% of the price I pay at my local pet store."
561601,B0006VB3SQ,A2ECEIX9OOX6T7,Jaclyn Womack,3,3,3,1304553600,"Worst Smelling of the Lot, but the Dog Loves Them","First: If you don't have the ball holder, don't bother with these. They aren't really ""everlasting"" in the ball, but they'll last you a whole lot longer (for most dogs) when inserted in the <a href=""http://www.amazon.com/gp/product/B0012V1G0Y"">StarMark Everlasting Treat Ball, Large</a>.<br /><br />Second: Make sure you get the right size for your dog. If you have a giant breed, this whole line isn't really for you. My 40lbs Aussie who is a moderate chewer, is about the large ball's limit and once she pops the treat out, the remainder is gone in less than 5 minutes. If you have a tiny dog, get the right size. They aren't going to be able to handle the large. They need to be able to gnaw at it, which they won't be able to do on the larger balls.<br /><br />Third: The liver discs SMELL. Well, they ALL smell, but these are pretty pungent. I try to make the dog play with it across the room, whereas the other flavors aren't nearly as off-putting."
561602,B0006VB3SQ,A2YNZBTXUA10CU,Kamsmommy,2,2,4,1316476800,My dog loves these treats!!,I have a golden retriever who loves these treats and they are a good chewing alternative since she has started having some anxiety when left alone.  They last longer when placed in the treat balls but it can be a pain to get them into the ball so I have given them outside the ball as well.  Like I said doesn't last as long but still keeps her busy for a few hours.  If you don't have a power chewer it should last longer but a few hours is the max around here. My dog enjoys the different flavors and she rarely puts it down until she has finished it!
561603,B0006VB3SQ,A2Z7T96L8XQKOG,S. Zmek,2,2,4,1303516800,Liver licious,"I bought a 2-pack of the chicken flavored Everlasting Treats to see if my husky/g.shepherd puppy would like them. She ate the first one in one sitting. That wasn't very ""everlasting"" and at nearly $4/ea it was an expensive treat. The 2nd one she took 2 - 3 days to eat, so I decided I would buy more of them as an occasional treat. My next puchase included the treat ball and a couple of other flavors (Liver and Vanilla Mint). I've got a Chicken and a Liver treat in the ball now and she enjoys them both. It takes effort now to enjoy it, and she works on it for over a week until there's nothing left but a treat disc left in the ball. The ball definitely helped a lot in slowing down the consumption time of the treat and she enjoys playing with it. The Vanilla Mint is her fave though.<br /><br />Two paws up!"
561604,B0006VB3SQ,ARTM7S7ZBGP22,Steven Gnagi,1,1,5,1231286400,Doggy Treat,"Gracie, our dog, loves these.  we have the treat ball that we put the treats in and she usually gets the treat out in about 10 minutes and chews them up.  I think most dogs would take longer to get the treat out and while trying to get the treat out the dogs chew at it and that cleans the teeth."
561605,B0006VB3SQ,AK8R17VG1OSVF,alpha_grrl,1,1,4,1220227200,a good chew,"I've been seeking a chew that *really* lasts for my chewer. These were pretty good, we didn't have the treat ball, but my dog had to work at this and he enjoyed the chewing (he goes into some sort of zen trance when he's got a nice hard chew).<br /><br />I am happy to learn that the manufacturere has done independent testing to assure that these treats are safe and made with unadulterated ingredients as well.<br /><br />They didn't make too bad of a mess while my dog at them either, no stains on the rug where he was chewing it. I'll try more and maybe try the treat ball too."
561606,B0006VB3SQ,AFHIOZC7DNAI,"Kathryn B. Krieger ""DejasVues""",1,1,5,1173312000,Great treat for a great toy !,"My dog LOVES this flavor, though he also loves the other flavors as well!  I swear by these treats and the Everlasting Treat Ball which these cookie treats fit in.  I have to keep a constant supply of these cookie inserts on hand just to insure that I don't run out.  It takes my dog about a week just to get through one of these cookies because the dog's can only scrape off small amounts of it at a time rather than gulping down big bites quickly.  If it weren't for these cookie inserts and the Everlasting Treat Ball, my puppy would have chewed through all of my furniture, so I can not say enough good things about them.  I will not be without them and have recommended them to my friends, whose dogs love them too."
561607,B0006VB3SQ,AR8YK93M0XR6L,E. Trujillo,3,4,4,1214784000,"Good, but not everlasting","My 9 year-old pom, with his little doggie teeth, ate 3 of these in the span of 3 days. He did not have the holder, and I think that helped him.  He doesn't eat anything but beef treats, but he liked the liver.  He also prefers softer treats, but he liked these.  I will buy them again."
561608,B0006VB3SQ,A2V917FZ27F1R1,fiddler32,2,3,4,1265414400,"Good treat, but only safe with ball","This is a good product to use in combination with the treat ball. My Cocker Spaniel uses a medium size. Probably wouldn't be good for a large dog, with a stronger jaw.  The ball itself is made of a sturdy rubber/plastic that is flexible but enduring. My dog's a chewer, and she hasn't destroyed it yet. The Everlasting Treat disks used in combo with the ball seem safe. I wouldn't give the dog the treat on its own, because of the choking hazard. But when in the ball, my dog can only lick and get small bits of treat at a time. It's a good toy and treat to keep a dog occupied. As for the price - I can get a 2 pack of these treats for $7 in a pet store."
561609,B0006VB3SQ,A1FAA9DCI4GJA3,"Dog Lover In NYC ""DogLoverInNYC""",2,3,3,1253232000,11lb dogs: Ball + 2 treats (1 on each side) good for 2/11hr spans of time,"My dogs are obsessed with these.  First I bought the wrong ball - don't be confused with the treat ball where you put small treats inside.  I nearly died when I realized that i needed to buy TWO balls that were more than TWENTY DOLLARS EACH!!  (thinking: ""these had BETTER be good"")<br /><br />My dogs are 11 lbs each and I got the medium ball.  I think that's the right size.  I gave them each a ball with a treat in both sides.  After two days gone to work (22hrs in total) they've eaten the treats.  So I have to spend at LEAST $7 per dog to utilize these balls for 2 days out of the week.<br /><br />Hmmm...this is like a smoking addiction or something.<br /><br />If you need for shorter periods of time; i.e. while you watch a movie, dinner, gone for  coupla hours, GREAT toy.  I do have to be careful because my two dogs will fight over one ball when another is sitting a few feet away.  I guess they REALLY like them.<br /><br />Good luck."
561610,B0006VB3SQ,AB67YNL2G31CY,"T. Vrba ""luvanimals""",2,3,5,1233273600,These are AWESOME,I have a German Shepherd and an English Mastiff.  If I fill both sides of the everlasting ball - it takes either one of them about 2 hours to get both treats out.  These are AWESOME for large dogs that chew a lot.
561611,B0006VB3SQ,A2EFC69MQLSIMU,Night Reader,0,0,1,1350000000,stained carpet,The liver product stained the beige carpet.  I would not recommend this flavor. We have tried all kinds of stain remover but to no avail.  Save yourself a lot of head aches and a major problem with ruining your carpet.
561612,B0006VB3SQ,AHUZUDML43NET,Janice M. Westdorp,0,0,5,1349913600,Wonderful!,I order these for my wonderful golden retriever three at a time. Often. She loves them!  Her favorite is vanilla mint.
561613,B0006VB3SQ,A16BQS76MMNTZN,MomofRCC,0,0,5,1347580800,Pittie loves these,"For a dog that can demolish a rawhide in a matter of minutes, these hold up very well.  She can work on this for days before it's down to just the rim and then she still tries off and on to get the last bits for another week.  Well worth the money for the amount of time it takes my pit bull mix to consume it."
561614,B0006VB3SQ,A175QDT8DHNG7A,Nygelis,0,0,5,1344816000,Long Lasting,"We have two dogs - one a regular chewer and one is a POWERFUL chewer.  These treats last several days at first, then last for a couple weeks while they try to get the remaining ring of treat out.  The rubber ball part that the treat fits into is still in one piece and has never been harmed by their powerful chewing.  This is a great system!"
561615,B0006VB3SQ,A37T2KCC8VYFFT,"Margaret G. Bohrer ""paint pony""",0,0,5,1342137600,World's greatest treats,"These are the greatest, keep your dog happy and occupied treats. My dogs range in size from 9 lbs to 120 lbs and they both love these. I get the large size treat ball and even the little guy can carry it around and chew on it. My dogs are so crazy about this toy that I've given them as presents to friends dogs.<a href=""http://www.amazon.com/gp/product/B0012V1G0Y"">StarMark Everlasting Treat Ball, Large</a>"
561616,B0006VB3SQ,A28GUYB7D36SI7,ajmartens,0,0,4,1341360000,"Not everlasting but long lasting, the second time around.","We have a 5 year old Saint Bernard. It's hard to find treats that can stand up to her for more than 20 minutes so I thought I'd give these a try. First one disappeared literally within 5 minutes. Disappointing. Gave her the second one and it lasted for 2 hours. I suspect the first was broken into pieces and chewed that way, whereas the second was chewed on as a single piece making it last longer. She did enjoy them - a lot. As for it I will buy one again, I'm unsure. She did enjoy it but not enough for me to buy the ball that goes with to make them last longer. So my opinion, go ahead and buy it and your pooch is sure to enjoy it - but it's  50/50 if it's going to occupy them for 5 minutes or 2 hours."
561617,B0006VB3SQ,AFDCIGPD9V3NF,"Doodle Owner ""Doodle Owner""",0,0,5,1334966400,Keeps my dog busy!,I have been ordering the everlasting treats for a while now and they really are a great way to keep my Goldendoodle busy.  I have a very bright and powerful chewer who likes to be part of the action at all times.  I only bring these out every few weeks or so because she looses interest if I give them to her too often.  The only down side I would say is that she works on them for so long her paws do have a tendency to get a little smelly and wet so they do need to be cleaned off afterwards.  The key is a treat ball - keep an eye on it.  Once they get stretched out the refills are too easy to pop out.
561618,B0006VB3SQ,A2KPFLLU87A9FW,adarn,0,0,4,1332028800,Nothing that good lasts for ever.,"My daughter's 1 year old blue nose pit, Dex, loves these Everlasting Treats. But I wish they would last longer. We put the treat insides the everlast ball and within eight hours, it's done. Maybe it's because he does not touch any of his other chews when he has these everlast treats."
561619,B0006VB3SQ,AEWFBJFROZAFC,D. C. W.,0,0,5,1316736000,great,"Great product, dog loves it. The medium ones he can get out of the ball. Always go for the large"
561620,B0006VB3SQ,A1XH5H94HHTT49,Martha B Gomez,0,0,5,1315785600,Everlasting treat for dogs.,The price was good on these treats.  My dog likes them so I bought several so that I woud have some on hand.  The delivery was prompt.
561621,B0006VB3SQ,A28ZDVY6NV75P,"AZ Desert Rat ""movie buff""",0,0,5,1311984000,These really last,Put these in the rubber toy made for them and my dog chews and plays for days.  I really appreciate how much she enjoys trying to chew these out for hours at a time.  I always keep some in the house.
561622,B0006VB3SQ,A13AMF3QJK1S15,Drock,0,0,3,1297123200,Misleading dimensions.,It may just be a mistake in my part but.. under the product description it says the product dimensions are 6x2x9 inches.. this is the packaging not the treat itself... if I would have known how small the actual treats are they would not... and are not...worth the cost... Don't waste your money.
561623,B0006VB3SQ,A359PZI7ZV9D1L,"Beamerjo ""Jo""",0,0,3,1296432000,My picky doxie turned up his nose at these!,"I'm sure these would be great for a larger dog, my doxie couldn't get them out of the ball nor could he really chew on them.  When I tried to give him the treat alone he turned up his nose at it."
561624,B0006VB3SQ,A3LHVRFLJKEC69,Milton Shopper,0,0,5,1296000000,My dogs favorite treat,I bought the everlasting treat for mine and my sisters dog.  Both dogs devoured them and for our picky dogs that gives this treat a 5 star rating.
561625,B0006VB3SQ,AV739PKJ5BSL4,Finally &#34;home&#34;,0,0,5,1292198400,puppy LOVES this!!!,"Puppy can't help himself when he has his everlasting ball - he will chew and lick that thing for HOURS with relish - no kidding - wagging his tail continually.  One note - if I don't notice when he is finished with a treat, he will keep chewing the ball and this can decrease it's ability to hold the next treat as well - the edges get split"
561626,B0006VB3SQ,A3S73MX3KSMGBN,Gloria E. Wilson,0,0,3,1261872000,Doesn't last long,"My minuture schnauzer likes these in the ball....he can eat one in less than an hour, so this wasn't what I thought it would be."
561627,B0006VB3SQ,A59128KLN4BQK,"Madelene Caselli ""Taarna""",0,0,3,1253145600,Everlasting...Not Hardly,"I will admit, all four of my dogs loved these.  All the flavors, but, I gave it three stars because of the Everlasting being more like, Neverlasting.  All four dogs, the strong chewers and the two that aren't, finished them within 10 minutes.<br /><br />Such a short amount of ""chewing"" time, does not justify the price being charged.  Sorry, but I'll spend my $$$ on tendons or moo tubes..."
561628,B0006VB3SQ,A2GJ8E2JIJW08E,"G. Staffiere ""Commercial & Graphic Artist""",0,0,4,1252800000,Not Everlasting but great,Not Quite Everlasting but my Bluetick Coonhound and Majestic Tree hound loved them. The treats did last a couple of days which is far longer than most treats in my house with 2 hounds over 100 pounds each. I will be buying more.
561629,B0006VB3SQ,AD645X0P7YQG6,Linda C. Goodman,0,0,5,1227398400,Doggy treats,Great product to keep your pet busy while you are<br />out...they last quite a long time.  Thanks!
561630,B0006VB3SQ,A1P8D9TDOSRRCM,S. Musselman,0,0,5,1215129600,Great for dogs in Crates!!,"I bought the initial treat ball at my vet's office, and after it kept my golden busy for a LONNNNNG time I knew I had to find the refills cheaper than they sell them! She LOVES them - when she sees me get it out of the package she follows me nosing my hand trying to sneak it out of my hand. She works at them for awhile, and pops them out of the treat ball, but they still keep her busy. Would be excellant for dogs in crates that need to be kept busy.<br />:)"
561631,B0006VB3SQ,AJKN1OQ368JGH,Lynn Benson,0,0,5,1214697600,BEWARE - May cause your dog to ignore you.,"If you want your dog to ignore you for a while, this item (with the treat holder)is an ideal solution!<br /><br />I purchased a pair of the Everlasting Treat Fire Plugs with these treats to go in it.  I'll tell you what... my dogs smelled this treat from 10 feet away (I could not, just so you know) and were at my feet.  I handed them each one and they were off!<br /><br />At first they were a mystified -- ""Hmmm... I want this.  But what do I do with it?""  And they tried to pull the treat out, but there was no way that was going to happen.  Eventually one dog figured it out -- Lick it, like a liver popsicle.  The second dog caught one, and they both licked through their treats in less than a day.  But they were quiet and out from under my feet.  How nice.<br /><br />Keep extra's on hand for those times you need a break."
561632,B0006VB3SQ,A2F25FPKYPDSS5,contrariwise,1,2,4,1292198400,"I don't care for the taste, but the dogs sure seem to like it","The Everlasting Treats are to be used together with the Everlasting Treat Ball.  (Follow the instructions on how to insert them.  Some of the reviewers had problems with this and the results were not optimal.)<br /><br />My son has a dachshund that devours slippers like they were after-dinner mints and a Corgie that can inhale a sofa leg in under a minute. These dogs are serious chewers.  Nothing satisfied their chewing needs until we found this.<br /><br />The name, Everlasting Treats, is a bit of a hyperbole.  However, it kept my son's dogs quiet and occupied for up to several days.  (Conversely, my own dogs who are not chewers had absolutely no interest in this product. )<br /><br />The dogs are happy and  my son's blood pressure is now down at normal levels."
561633,B0006VB3SQ,A1GA0R83RLIPDW,"M. A. Tillman ""MAT""",1,2,5,1269993600,Dog loves it,I got these to keep the dog busy while I exercise. Works great. Dog loves them and lets me workout. They last for a hours.
561634,B0006VB3SQ,A2ARKTFI3SE722,Johanna Navarro,1,2,1,1241395200,Dangerous treat,"We have two Vizslas which are not the world's heaviest chewers. However, they demolished these in minutes. The worst part was that large chunks broke off the disks and were then swallowed. Very dangerous and we would not buy these again."
561635,B000NO72TK,A2S0VQ8CJX4A61,Richard Dougherty Jr.,3,3,5,1325721600,Spanish Paprika,"This paprika greatly exceeds the Hungarian varieties. It is definately ""hot"", but not like hot-pepper. If you think paprika is really little more than simple food-coloring, then you should give this a try! You won't be disappointed. (Excellent rubbed onto a pork butt or shoulder before cooking!!!)"
561636,B000NO72TK,A2OJBF2311E0HF,"James C. Canning ""Pixel Dude""",3,3,5,1300752000,Great stuff,"I bought this for my wife, and she uses it along with other spices as a rub to grill pork chops or chicken breasts.  Fantastic!"
561637,B000NO72TK,A329T6H0S1JXXN,Thomas A. Wilson,3,3,5,1289347200,Hot Paprika,Excellent product that has become very hard to find in stores in my area. Gives bland food just a little kick.
561638,B000NO72TK,A176IWWVDK6KBL,"Garry Stiegman ""zoo76""",1,1,5,1321056000,Fantastic,"Authentic and delicious, this entire line of spices is fantastic. A very good value, prompt handling by the vendor, highly recommended."
561639,B000NO72TK,A1PFFP6KB9LQCL,Jim,2,3,2,1329609600,Hot Paprika Tin Review,"I cannot recommend this Hot Paprika Tin. It's not HOT and has very little flavor. Only things I can think that it might be used for is to color soup red. After using it 3 times, I threw it in the trash."
561640,B000NO72TK,A241G1WDRRZ1C3,khraven,0,0,5,1350777600,khraven,"I love, love, love this paprika.  I have a recipe for ribs that would not turn out well without this paprika.  I'm about to order some more."
561641,B000NO72TK,A6APU5D7P0NAN,Mlary Russell,0,0,4,1347148800,Love the product,Product is great but container needs easier access.  There is no shaker and product must be removed with a measuring spoon that fits the opening.
561642,B000NO72TK,A1ZJF9RBTMQAIY,Bob Jetski,0,0,5,1341619200,Excellent enhancement,"The Chiquilin paprika arrived promptly and well packaged.  We've used it on a pork shoulder, a casserole and a few other dishes. We are pleasantly surprised by the freshness. This spice adds a hint of flavor without trying to overpower."
561643,B000NO72TK,AYFFTBN9FBESS,R. Beveraggi,3,6,5,1206576000,Great on Spanish Tapas,I love Spanish Tapas and love making them for family and frieds. This Paprika or Spanish Pimenton is great. Enjoy!!
561644,B005F0HSHS,A3Q0D79RQZO91V,"Jeff Chasick ""average user""",1,1,5,1344643200,Fence Bamboo,received quickly after ordering - I have a semi fetish for these types of plants and this one if very nice and growing quickly
561645,B005F0HSHS,A2TGWN2PN55U8Q,Jenna,1,1,5,1332460800,"Gorgeous Bamboo, Perfect for Home or Office","I bought this bamboo because it was inexpensive, and I needed something low-maintenance to keep at the office.  It is absolutely beautiful!  Mine came shaped in the ""fence"" design as advertised, but also had two pieces of bamboo shaped into a heart!<br /><br />I liked that it was sold without a vase, so I could pick out my own design.  I bought a really nice rectangular vase and black river rocks at Target for less than $20.00.  I would absolutely recommend buying this for yourself or a friend!"
561646,B005F0HSHS,A2I6UPL5UZLWEM,nydiasam,0,0,5,1342137600,Wonderful bamboo,"My experience with the seller was excellent. The bamboo that had purchased yellow had come as a result of high temperatures did in those days. I contacted the seller and sent me a replacement bamboo. This bamboo is really beautiful when I received it, and very green. It's been three days and leaves are so vivid. I highly recommend this product. Thanks Daniel!"
